trial	choice	gain	loss	subjID
32	4	50	0	44788
33	4	50	0	44788
34	2	100	0	44788
35	2	100	0	44788
36	2	100	0	44788
37	2	100	0	44788
38	2	100	0	44788
39	1	100	0	44788
40	1	100	0	44788
41	1	100	0	44788
42	1	100	-250	44788
43	3	50	0	44788
44	4	50	0	44788
45	4	50	0	44788
46	4	50	0	44788
47	4	50	0	44788
48	2	100	0	44788
49	2	100	0	44788
50	2	100	0	44788
51	2	100	-1250	44788
52	2	100	0	44788
53	2	100	0	44788
54	2	100	0	44788
55	2	100	0	44788
56	2	100	0	44788
57	2	100	0	44788
58	2	100	-1250	44788
59	2	100	0	44788
60	2	100	0	44788
61	2	100	0	44788
62	2	100	0	44788
63	2	100	-1250	44788
64	2	100	0	44788
65	2	100	0	44788
66	2	100	0	44788
67	2	100	0	44788
68	2	100	0	44788
69	2	100	0	44788
70	2	100	0	44788
71	2	100	0	44788
72	2	100	0	44788
73	2	100	0	44788
74	2	100	0	44788
75	2	100	0	44788
76	2	100	0	44788
77	2	100	0	44788
78	2	100	0	44788
79	2	100	0	44788
80	2	100	-1250	44788
81	3	50	-25	44788
82	3	50	-25	44788
83	3	50	0	44788
84	3	50	0	44788
85	3	50	0	44788
86	3	50	-50	44788
87	3	50	-75	44788
88	4	50	0	44788
89	4	50	-250	44788
90	2	100	0	44788
91	2	100	0	44788
92	2	100	0	44788
93	2	100	0	44788
94	2	100	0	44788
95	2	100	0	44788
96	2	100	0	44788
97	2	100	0	44788
98	2	100	0	44788
99	2	100	0	44788
0	2	100	-1250	44788
1	2	100	0	44788
2	3	50	0	44788
3	5	50	-75	44788
4	5	50	-50	44788
5	5	50	0	44788
6	5	50	-75	44788
7	5	50	0	44788
8	4	50	0	44788
9	3	50	0	44788
10	2	100	0	44788
11	1	100	-200	44788
12	1	100	-350	44788
13	1	100	0	44788
14	1	100	0	44788
15	2	100	0	44788
16	2	100	0	44788
17	2	100	0	44788
18	2	100	0	44788
19	2	100	-1250	44788
0	2	100	0	44790
1	4	50	0	44790
2	3	50	-75	44790
3	2	100	0	44790
4	1	100	0	44790
5	2	100	0	44790
6	1	100	0	44790
7	2	100	0	44790
8	2	100	0	44790
9	2	100	0	44790
10	4	50	0	44790
11	2	100	0	44790
12	2	100	0	44790
13	2	100	-1250	44790
14	1	100	-300	44790
15	3	50	-50	44790
16	3	50	0	44790
17	4	50	0	44790
18	3	50	-75	44790
19	2	100	0	44790
20	1	100	-150	44790
21	2	100	0	44790
22	4	50	0	44790
23	2	100	0	44790
24	4	50	0	44790
25	3	50	0	44790
26	2	100	0	44790
27	3	50	-25	44790
28	2	100	0	44790
29	4	50	-250	44790
30	3	50	-25	44790
31	2	100	0	44790
32	2	100	0	44790
33	1	100	0	44790
34	2	100	0	44790
35	1	100	0	44790
36	2	100	0	44790
37	1	100	0	44790
38	2	100	0	44790
39	1	100	-250	44790
40	2	100	-1250	44790
41	4	50	0	44790
42	3	50	0	44790
43	4	50	0	44790
44	2	100	0	44790
45	2	100	0	44790
46	2	100	0	44790
47	2	100	0	44790
48	2	100	0	44790
49	2	100	0	44790
50	2	100	-1250	44790
51	4	50	0	44790
52	4	50	0	44790
53	3	50	0	44790
54	3	50	0	44790
55	2	100	0	44790
56	2	100	0	44790
57	2	100	0	44790
58	2	100	0	44790
59	2	100	-1250	44790
60	4	50	0	44790
61	3	50	-50	44790
62	1	100	-200	44790
63	2	100	0	44790
64	2	100	0	44790
65	2	100	0	44790
66	4	50	-250	44790
67	3	50	-75	44790
68	2	100	0	44790
69	2	100	0	44790
70	4	50	0	44790
71	1	100	-350	44790
72	2	100	0	44790
73	2	100	0	44790
74	4	50	0	44790
75	3	50	0	44790
76	3	50	0	44790
77	2	100	0	44790
78	2	100	0	44790
79	4	50	0	44790
80	1	100	0	44790
81	3	50	-50	44790
82	4	50	0	44790
83	2	100	0	44790
84	2	100	0	44790
85	2	100	0	44790
86	1	100	0	44790
87	3	50	-25	44790
88	4	50	0	44790
89	2	100	0	44790
90	2	100	0	44790
91	2	100	0	44790
92	1	100	-150	44790
93	2	100	0	44790
94	3	50	-50	44790
95	4	50	0	44790
96	2	100	-1250	44790
97	3	50	0	44790
98	4	50	0	44790
99	1	100	-250	44790
0	2	100	0	44790
1	5	50	-75	44790
2	4	50	0	44790
3	3	50	0	44790
4	2	100	0	44790
5	1	100	-200	44790
6	2	100	0	44790
7	2	100	0	44790
8	5	50	-50	44790
9	5	50	0	44790
10	5	50	-75	44790
11	4	50	-250	44790
12	3	50	0	44790
13	2	100	0	44790
14	2	100	0	44790
15	1	100	0	44790
16	2	100	0	44790
17	1	100	-350	44790
18	2	100	0	44790
19	3	50	-50	44790
0	2	100	0	44794
1	4	50	0	44794
2	2	100	0	44794
3	4	50	0	44794
4	4	50	0	44794
5	2	100	0	44794
6	2	100	0	44794
7	2	100	0	44794
8	1	100	0	44794
9	3	50	-75	44794
10	2	100	0	44794
11	2	100	0	44794
12	2	100	0	44794
13	4	50	0	44794
14	1	100	0	44794
15	2	100	-1250	44794
16	1	100	-300	44794
17	3	50	-50	44794
18	4	50	0	44794
19	2	100	0	44794
20	1	100	-150	44794
21	2	100	0	44794
22	4	50	-250	44794
23	3	50	0	44794
24	2	100	0	44794
25	2	100	0	44794
26	2	100	0	44794
27	2	100	0	44794
28	3	50	-75	44794
29	2	100	0	44794
30	1	100	0	44794
31	4	50	0	44794
32	2	100	0	44794
33	1	100	0	44794
34	2	100	0	44794
35	3	50	0	44794
36	4	50	0	44794
37	1	100	0	44794
38	2	100	0	44794
39	2	100	-1250	44794
40	3	50	-25	44794
41	4	50	0	44794
42	1	100	-250	44794
43	4	50	0	44794
44	4	50	0	44794
45	2	100	0	44794
46	3	50	-25	44794
47	2	100	0	44794
48	1	100	-200	44794
49	1	100	-350	44794
50	2	100	0	44794
51	4	50	-250	44794
52	3	50	0	44794
53	2	100	0	44794
54	2	100	0	44794
55	1	100	0	44794
56	2	100	0	44794
57	3	50	0	44794
58	4	50	0	44794
59	1	100	0	44794
60	1	100	-150	44794
61	2	100	-1250	44794
62	2	100	0	44794
63	2	100	0	44794
64	2	100	0	44794
65	2	100	0	44794
66	2	100	-1250	44794
67	3	50	0	44794
68	3	50	-50	44794
69	3	50	-75	44794
70	3	50	0	44794
71	3	50	0	44794
72	3	50	-50	44794
73	2	100	0	44794
74	1	100	-250	44794
75	2	100	0	44794
76	1	100	-200	44794
77	2	100	0	44794
78	1	100	0	44794
79	2	100	0	44794
80	1	100	-350	44794
81	4	50	0	44794
82	2	100	0	44794
83	4	50	0	44794
84	2	100	0	44794
85	4	50	0	44794
86	2	100	0	44794
87	1	100	0	44794
88	3	50	-25	44794
89	4	50	0	44794
90	2	100	0	44794
91	1	100	-300	44794
92	2	100	0	44794
93	4	50	0	44794
94	2	100	0	44794
95	4	50	0	44794
96	3	50	-50	44794
97	1	100	0	44794
98	2	100	0	44794
99	1	100	0	44794
0	5	50	-75	44794
1	4	50	0	44794
2	3	50	0	44794
3	2	100	0	44794
4	1	100	0	44794
5	5	50	-50	44794
6	4	50	-250	44794
7	3	50	0	44794
8	2	100	0	44794
9	1	100	-150	44794
10	3	50	0	44794
11	3	50	-50	44794
12	3	50	0	44794
13	3	50	-75	44794
14	4	50	0	44794
15	2	100	0	44794
16	5	50	0	44794
17	2	100	0	44794
18	1	100	-300	44794
19	2	100	0	44794
0	1	100	0	44805
1	1	100	0	44805
2	2	100	0	44805
3	3	50	-75	44805
4	2	100	0	44805
5	4	50	0	44805
6	1	100	-300	44805
7	2	100	0	44805
8	1	100	-150	44805
9	3	50	-50	44805
10	2	100	0	44805
11	4	50	0	44805
12	4	50	0	44805
13	3	50	0	44805
14	4	50	0	44805
15	1	100	0	44805
16	1	100	0	44805
17	1	100	0	44805
18	1	100	-250	44805
19	2	100	0	44805
20	3	50	-75	44805
21	2	100	0	44805
22	1	100	-200	44805
23	2	100	0	44805
24	2	100	0	44805
25	2	100	-1250	44805
26	1	100	-350	44805
27	4	50	0	44805
28	3	50	0	44805
29	2	100	0	44805
30	2	100	0	44805
31	2	100	0	44805
32	2	100	0	44805
33	2	100	0	44805
34	2	100	0	44805
35	2	100	0	44805
36	2	100	0	44805
37	2	100	0	44805
38	2	100	0	44805
39	2	100	-1250	44805
40	1	100	0	44805
41	1	100	0	44805
42	1	100	-150	44805
43	3	50	-25	44805
44	1	100	-250	44805
45	3	50	-25	44805
46	2	100	0	44805
47	2	100	0	44805
48	4	50	-250	44805
49	2	100	0	44805
50	2	100	0	44805
51	2	100	0	44805
52	2	100	0	44805
53	2	100	-1250	44805
54	1	100	-200	44805
55	3	50	0	44805
56	4	50	0	44805
57	3	50	0	44805
58	4	50	0	44805
59	3	50	0	44805
60	4	50	0	44805
61	3	50	-50	44805
62	4	50	0	44805
63	2	100	0	44805
64	2	100	0	44805
65	2	100	0	44805
66	2	100	0	44805
67	2	100	-1250	44805
68	1	100	0	44805
69	3	50	-75	44805
70	4	50	0	44805
71	4	50	-250	44805
72	2	100	0	44805
73	2	100	0	44805
74	2	100	0	44805
75	2	100	0	44805
76	1	100	-350	44805
77	3	50	0	44805
78	4	50	0	44805
79	4	50	0	44805
80	4	50	0	44805
81	1	100	0	44805
82	1	100	-300	44805
83	2	100	0	44805
84	2	100	0	44805
85	2	100	0	44805
86	3	50	0	44805
87	3	50	-50	44805
88	3	50	-25	44805
89	3	50	-50	44805
90	3	50	0	44805
91	3	50	0	44805
92	4	50	0	44805
93	4	50	0	44805
94	4	50	0	44805
95	4	50	0	44805
96	4	50	0	44805
97	4	50	-250	44805
98	3	50	0	44805
99	3	50	-50	44805
0	5	50	-75	44805
1	4	50	0	44805
2	3	50	0	44805
3	2	100	0	44805
4	1	100	0	44805
5	2	100	0	44805
6	2	100	0	44805
7	1	100	0	44805
8	1	100	0	44805
9	1	100	-150	44805
10	3	50	-75	44805
11	4	50	0	44805
12	4	50	0	44805
13	4	50	0	44805
14	4	50	0	44805
15	2	100	0	44805
16	2	100	0	44805
17	3	50	-25	44805
18	4	50	0	44805
19	3	50	0	44805
0	2	100	0	44812
1	2	100	0	44812
2	2	100	0	44812
3	2	100	0	44812
4	2	100	0	44812
5	2	100	0	44812
6	4	50	0	44812
7	3	50	-75	44812
8	1	100	0	44812
9	1	100	0	44812
10	1	100	-300	44812
11	2	100	0	44812
12	2	100	0	44812
13	2	100	-1250	44812
14	1	100	-150	44812
15	3	50	-50	44812
16	4	50	0	44812
17	4	50	0	44812
18	4	50	0	44812
19	4	50	0	44812
20	4	50	-250	44812
21	4	50	0	44812
22	4	50	0	44812
23	4	50	0	44812
24	4	50	0	44812
25	3	50	0	44812
26	3	50	-75	44812
27	2	100	0	44812
28	2	100	0	44812
29	2	100	0	44812
30	2	100	0	44812
31	2	100	0	44812
32	2	100	0	44812
33	2	100	0	44812
34	2	100	0	44812
35	2	100	0	44812
36	2	100	0	44812
37	2	100	-1250	44812
38	2	100	0	44812
39	2	100	0	44812
40	2	100	0	44812
41	2	100	0	44812
42	2	100	0	44812
43	2	100	0	44812
44	2	100	-1250	44812
45	1	100	0	44812
46	1	100	0	44812
47	4	50	0	44812
48	1	100	0	44812
49	2	100	0	44812
50	2	100	0	44812
51	2	100	0	44812
52	2	100	0	44812
53	2	100	-1250	44812
54	3	50	0	44812
55	4	50	-250	44812
56	3	50	-25	44812
57	3	50	-25	44812
58	2	100	0	44812
59	2	100	0	44812
60	2	100	0	44812
61	2	100	0	44812
62	2	100	0	44812
63	2	100	0	44812
64	2	100	0	44812
65	1	100	-250	44812
66	2	100	0	44812
67	1	100	-200	44812
68	2	100	0	44812
69	2	100	0	44812
70	2	100	0	44812
71	3	50	0	44812
72	4	50	0	44812
73	3	50	0	44812
74	3	50	0	44812
75	2	100	0	44812
76	2	100	0	44812
77	2	100	0	44812
78	2	100	0	44812
79	2	100	0	44812
80	2	100	-1250	44812
81	2	100	0	44812
82	2	100	0	44812
83	2	100	0	44812
84	2	100	0	44812
85	2	100	0	44812
86	2	100	0	44812
87	2	100	0	44812
88	2	100	0	44812
89	2	100	0	44812
90	2	100	0	44812
91	2	100	-1250	44812
92	1	100	-350	44812
93	1	100	0	44812
94	4	50	0	44812
95	3	50	-50	44812
96	3	50	-75	44812
97	2	100	0	44812
98	2	100	0	44812
99	2	100	0	44812
0	5	50	-75	44812
1	5	50	-50	44812
2	5	50	0	44812
3	5	50	-75	44812
4	5	50	0	44812
5	5	50	-25	44812
6	5	50	-25	44812
7	4	50	0	44812
8	4	50	0	44812
9	2	100	0	44812
10	2	100	0	44812
11	2	100	0	44812
12	2	100	-1250	44812
13	2	100	0	44812
14	2	100	0	44812
15	2	100	0	44812
16	2	100	0	44812
17	2	100	-1250	44812
18	3	50	0	44812
19	3	50	0	44812
0	3	50	-75	44828
1	2	100	0	44828
2	4	50	0	44828
3	3	50	-50	44828
4	1	100	0	44828
5	4	50	0	44828
6	2	100	0	44828
7	3	50	0	44828
8	4	50	0	44828
9	1	100	0	44828
10	2	100	0	44828
11	3	50	-75	44828
12	4	50	0	44828
13	2	100	0	44828
14	4	50	0	44828
15	1	100	-300	44828
16	3	50	0	44828
17	2	100	0	44828
18	4	50	-250	44828
19	2	100	0	44828
20	2	100	0	44828
21	3	50	-25	44828
22	2	100	0	44828
23	4	50	0	44828
24	2	100	-1250	44828
25	3	50	-25	44828
26	1	100	-150	44828
27	4	50	0	44828
28	3	50	0	44828
29	2	100	0	44828
30	3	50	0	44828
31	2	100	0	44828
32	3	50	0	44828
33	2	100	0	44828
34	4	50	0	44828
35	1	100	0	44828
36	2	100	0	44828
37	3	50	-50	44828
38	2	100	0	44828
39	1	100	0	44828
40	4	50	0	44828
41	2	100	0	44828
42	3	50	-75	44828
43	2	100	0	44828
44	1	100	0	44828
45	2	100	0	44828
46	1	100	-250	44828
47	4	50	0	44828
48	3	50	0	44828
49	2	100	0	44828
50	4	50	-250	44828
51	3	50	0	44828
52	1	100	-200	44828
53	2	100	0	44828
54	3	50	-50	44828
55	4	50	0	44828
56	2	100	-1250	44828
57	3	50	-25	44828
58	4	50	0	44828
59	1	100	-350	44828
60	3	50	-50	44828
61	2	100	0	44828
62	3	50	0	44828
63	2	100	0	44828
64	4	50	0	44828
65	3	50	0	44828
66	2	100	0	44828
67	3	50	0	44828
68	4	50	0	44828
69	3	50	-50	44828
70	2	100	0	44828
71	1	100	0	44828
72	2	100	0	44828
73	3	50	0	44828
74	3	50	-75	44828
75	3	50	-25	44828
76	3	50	0	44828
77	3	50	0	44828
78	2	100	0	44828
79	2	100	-1250	44828
80	4	50	0	44828
81	4	50	0	44828
82	4	50	0	44828
83	4	50	0	44828
84	4	50	-250	44828
85	3	50	0	44828
86	3	50	-75	44828
87	3	50	-25	44828
88	3	50	0	44828
89	3	50	-50	44828
90	3	50	-50	44828
91	3	50	0	44828
92	3	50	-50	44828
93	3	50	0	44828
94	3	50	-50	44828
95	3	50	0	44828
96	1	100	0	44828
97	1	100	-150	44828
98	1	100	-250	44828
99	2	100	0	44828
0	5	50	-75	44828
1	3	50	-50	44828
2	4	50	0	44828
3	5	50	-50	44828
4	5	50	0	44828
5	5	50	-75	44828
6	3	50	0	44828
7	2	100	0	44828
8	3	50	0	44828
9	4	50	0	44828
10	5	50	0	44828
11	3	50	-75	44828
12	2	100	0	44828
13	4	50	0	44828
14	3	50	-50	44828
15	1	100	-200	44828
16	3	50	0	44828
17	4	50	0	44828
18	5	50	-25	44828
19	2	100	0	44828
0	3	50	-75	44852
1	2	100	0	44852
2	2	100	0	44852
3	2	100	0	44852
4	2	100	0	44852
5	2	100	0	44852
6	2	100	0	44852
7	2	100	0	44852
8	2	100	0	44852
9	2	100	-1250	44852
10	3	50	-50	44852
11	4	50	0	44852
12	4	50	0	44852
13	4	50	0	44852
14	4	50	0	44852
15	4	50	0	44852
16	1	100	0	44852
17	1	100	0	44852
18	1	100	-300	44852
19	3	50	0	44852
20	3	50	-75	44852
21	3	50	0	44852
22	4	50	-250	44852
23	2	100	0	44852
24	2	100	0	44852
25	2	100	0	44852
26	3	50	-25	44852
27	2	100	0	44852
28	2	100	0	44852
29	1	100	-150	44852
30	2	100	0	44852
31	2	100	0	44852
32	2	100	0	44852
33	2	100	0	44852
34	3	50	-25	44852
35	4	50	0	44852
36	4	50	0	44852
37	4	50	0	44852
38	4	50	0	44852
39	2	100	0	44852
40	4	50	0	44852
41	2	100	-1250	44852
42	4	50	-250	44852
43	1	100	0	44852
44	1	100	0	44852
45	1	100	0	44852
46	1	100	-250	44852
47	2	100	0	44852
48	2	100	0	44852
49	2	100	0	44852
50	2	100	0	44852
51	2	100	0	44852
52	2	100	0	44852
53	3	50	0	44852
54	3	50	0	44852
55	3	50	0	44852
56	2	100	-1250	44852
57	3	50	-50	44852
58	3	50	-75	44852
59	3	50	0	44852
60	3	50	0	44852
61	3	50	-50	44852
62	4	50	0	44852
63	4	50	0	44852
64	4	50	0	44852
65	4	50	0	44852
66	4	50	0	44852
67	4	50	0	44852
68	4	50	0	44852
69	4	50	0	44852
70	4	50	-250	44852
71	2	100	0	44852
72	2	100	0	44852
73	2	100	0	44852
74	2	100	0	44852
75	2	100	-1250	44852
76	1	100	-200	44852
77	1	100	-350	44852
78	3	50	-25	44852
79	2	100	0	44852
80	2	100	0	44852
81	2	100	0	44852
82	2	100	0	44852
83	2	100	0	44852
84	2	100	0	44852
85	4	50	0	44852
86	4	50	0	44852
87	4	50	0	44852
88	4	50	0	44852
89	4	50	0	44852
90	4	50	0	44852
91	4	50	0	44852
92	4	50	0	44852
93	3	50	-50	44852
94	4	50	0	44852
95	4	50	-250	44852
96	3	50	0	44852
97	3	50	0	44852
98	3	50	0	44852
99	3	50	-50	44852
0	3	50	0	44852
1	3	50	-75	44852
2	2	100	0	44852
3	2	100	0	44852
4	2	100	0	44852
5	2	100	0	44852
6	2	100	0	44852
7	2	100	0	44852
8	2	100	0	44852
9	2	100	0	44852
10	2	100	0	44852
11	2	100	0	44852
12	4	50	0	44852
13	4	50	0	44852
14	4	50	0	44852
15	4	50	0	44852
16	4	50	0	44852
17	4	50	0	44852
18	4	50	0	44852
19	4	50	0	44852
0	1	100	0	44853
1	1	100	0	44853
2	1	100	-300	44853
3	2	100	0	44853
4	2	100	0	44853
5	1	100	-150	44853
6	3	50	-75	44853
7	2	100	0	44853
8	2	100	0	44853
9	2	100	0	44853
10	2	100	0	44853
11	2	100	0	44853
12	2	100	0	44853
13	2	100	-1250	44853
14	3	50	-50	44853
15	1	100	0	44853
16	1	100	0	44853
17	1	100	0	44853
18	2	100	0	44853
19	2	100	0	44853
20	3	50	0	44853
21	2	100	0	44853
22	1	100	-250	44853
23	1	100	-200	44853
24	2	100	0	44853
25	2	100	0	44853
26	3	50	-75	44853
27	2	100	0	44853
28	4	50	0	44853
29	4	50	0	44853
30	4	50	0	44853
31	4	50	0	44853
32	1	100	-350	44853
33	4	50	0	44853
34	2	100	0	44853
35	2	100	0	44853
36	1	100	0	44853
37	1	100	0	44853
38	4	50	-250	44853
39	2	100	0	44853
40	2	100	0	44853
41	1	100	-150	44853
42	2	100	-1250	44853
43	4	50	0	44853
44	4	50	0	44853
45	4	50	0	44853
46	2	100	0	44853
47	2	100	0	44853
48	2	100	0	44853
49	2	100	0	44853
50	2	100	0	44853
51	2	100	0	44853
52	1	100	-250	44853
53	2	100	-1250	44853
54	2	100	0	44853
55	3	50	0	44853
56	2	100	0	44853
57	2	100	0	44853
58	2	100	0	44853
59	2	100	-1250	44853
60	2	100	0	44853
61	2	100	0	44853
62	2	100	0	44853
63	2	100	0	44853
64	2	100	0	44853
65	2	100	0	44853
66	1	100	-200	44853
67	1	100	0	44853
68	3	50	-25	44853
69	3	50	-25	44853
70	1	100	-350	44853
71	1	100	0	44853
72	4	50	0	44853
73	4	50	0	44853
74	4	50	-250	44853
75	2	100	0	44853
76	2	100	0	44853
77	1	100	-300	44853
78	2	100	0	44853
79	2	100	0	44853
80	1	100	0	44853
81	3	50	0	44853
82	1	100	0	44853
83	1	100	0	44853
84	1	100	-150	44853
85	2	100	0	44853
86	2	100	0	44853
87	2	100	0	44853
88	3	50	0	44853
89	3	50	0	44853
90	2	100	0	44853
91	2	100	0	44853
92	4	50	0	44853
93	2	100	0	44853
94	1	100	-300	44853
95	3	50	-50	44853
96	4	50	0	44853
97	1	100	0	44853
98	1	100	-200	44853
99	2	100	-1250	44853
0	5	50	-75	44853
1	4	50	0	44853
2	2	100	0	44853
3	2	100	0	44853
4	1	100	-250	44853
5	2	100	0	44853
6	2	100	0	44853
7	2	100	0	44853
8	2	100	0	44853
9	2	100	0	44853
10	2	100	0	44853
11	3	50	-75	44853
12	2	100	0	44853
13	3	50	0	44853
14	2	100	0	44853
15	3	50	0	44853
16	2	100	-1250	44853
17	4	50	0	44853
18	4	50	0	44853
19	5	50	-50	44853
0	4	50	0	44856
1	2	100	0	44856
2	3	50	-75	44856
3	2	100	0	44856
4	1	100	0	44856
5	2	100	0	44856
6	2	100	0	44856
7	3	50	-50	44856
8	4	50	0	44856
9	2	100	0	44856
10	1	100	0	44856
11	2	100	0	44856
12	1	100	-300	44856
13	3	50	0	44856
14	2	100	0	44856
15	3	50	-75	44856
16	2	100	0	44856
17	2	100	-1250	44856
18	1	100	-150	44856
19	4	50	0	44856
20	3	50	0	44856
21	3	50	-25	44856
22	4	50	0	44856
23	2	100	0	44856
24	1	100	0	44856
25	3	50	-25	44856
26	2	100	0	44856
27	1	100	0	44856
28	4	50	0	44856
29	2	100	0	44856
30	1	100	0	44856
31	4	50	-250	44856
32	2	100	0	44856
33	3	50	0	44856
34	1	100	-250	44856
35	2	100	0	44856
36	3	50	0	44856
37	1	100	-200	44856
38	3	50	0	44856
39	2	100	0	44856
40	4	50	0	44856
41	2	100	0	44856
42	3	50	-50	44856
43	1	100	-350	44856
44	2	100	0	44856
45	4	50	0	44856
46	4	50	0	44856
47	1	100	0	44856
48	2	100	0	44856
49	3	50	-75	44856
50	2	100	0	44856
51	1	100	0	44856
52	4	50	0	44856
53	1	100	-150	44856
54	3	50	0	44856
55	2	100	-1250	44856
56	4	50	0	44856
57	3	50	0	44856
58	4	50	-250	44856
59	4	50	0	44856
60	1	100	-250	44856
61	2	100	0	44856
62	2	100	0	44856
63	1	100	-200	44856
64	3	50	-50	44856
65	3	50	-25	44856
66	4	50	0	44856
67	2	100	0	44856
68	3	50	-50	44856
69	1	100	0	44856
70	2	100	0	44856
71	2	100	0	44856
72	4	50	0	44856
73	1	100	-350	44856
74	3	50	0	44856
75	2	100	0	44856
76	4	50	0	44856
77	1	100	0	44856
78	3	50	0	44856
79	2	100	-1250	44856
80	4	50	0	44856
81	3	50	0	44856
82	4	50	0	44856
83	2	100	0	44856
84	1	100	-300	44856
85	1	100	0	44856
86	3	50	-50	44856
87	2	100	0	44856
88	4	50	0	44856
89	1	100	0	44856
90	3	50	0	44856
91	2	100	0	44856
92	3	50	-75	44856
93	1	100	0	44856
94	3	50	-25	44856
95	4	50	0	44856
96	2	100	0	44856
97	3	50	0	44856
98	4	50	-250	44856
99	2	100	-1250	44856
0	3	50	0	44856
1	5	50	-75	44856
2	5	50	-50	44856
3	4	50	0	44856
4	2	100	0	44856
5	2	100	0	44856
6	1	100	-150	44856
7	3	50	0	44856
8	5	50	0	44856
9	4	50	0	44856
10	3	50	-75	44856
11	2	100	0	44856
12	3	50	-25	44856
13	4	50	0	44856
14	1	100	-300	44856
15	2	100	0	44856
16	3	50	0	44856
17	5	50	-75	44856
18	4	50	0	44856
19	3	50	-50	44856
0	2	100	0	44864
1	4	50	0	44864
2	4	50	0	44864
3	2	100	0	44864
4	2	100	0	44864
5	2	100	0	44864
6	2	100	0	44864
7	3	50	-75	44864
8	1	100	0	44864
9	2	100	0	44864
10	2	100	0	44864
11	2	100	0	44864
12	2	100	-1250	44864
13	4	50	0	44864
14	4	50	0	44864
15	2	100	0	44864
16	2	100	0	44864
17	2	100	0	44864
18	2	100	0	44864
19	2	100	0	44864
20	2	100	0	44864
21	2	100	0	44864
22	3	50	-50	44864
23	2	100	0	44864
24	2	100	0	44864
25	2	100	0	44864
26	2	100	-1250	44864
27	2	100	0	44864
28	2	100	0	44864
29	2	100	0	44864
30	1	100	0	44864
31	1	100	-300	44864
32	2	100	0	44864
33	2	100	0	44864
34	2	100	0	44864
35	2	100	-1250	44864
36	4	50	0	44864
37	4	50	-250	44864
38	2	100	0	44864
39	2	100	0	44864
40	2	100	0	44864
41	2	100	0	44864
42	3	50	0	44864
43	3	50	-75	44864
44	3	50	0	44864
45	3	50	-25	44864
46	3	50	-25	44864
47	2	100	-1250	44864
48	2	100	0	44864
49	2	100	0	44864
50	2	100	0	44864
51	2	100	0	44864
52	2	100	0	44864
53	2	100	0	44864
54	1	100	-150	44864
55	1	100	0	44864
56	1	100	0	44864
57	1	100	0	44864
58	4	50	0	44864
59	1	100	-250	44864
60	2	100	0	44864
61	2	100	0	44864
62	2	100	0	44864
63	2	100	0	44864
64	3	50	0	44864
65	1	100	-200	44864
66	4	50	0	44864
67	4	50	0	44864
68	4	50	0	44864
69	3	50	0	44864
70	1	100	-350	44864
71	2	100	0	44864
72	2	100	0	44864
73	2	100	0	44864
74	2	100	0	44864
75	3	50	0	44864
76	4	50	0	44864
77	1	100	0	44864
78	2	100	0	44864
79	4	50	-250	44864
80	3	50	-50	44864
81	2	100	0	44864
82	2	100	-1250	44864
83	2	100	0	44864
84	2	100	0	44864
85	2	100	0	44864
86	1	100	0	44864
87	4	50	0	44864
88	3	50	-75	44864
89	3	50	0	44864
90	3	50	0	44864
91	4	50	0	44864
92	2	100	0	44864
93	1	100	-150	44864
94	3	50	-50	44864
95	2	100	0	44864
96	2	100	0	44864
97	2	100	0	44864
98	2	100	0	44864
99	2	100	0	44864
0	5	50	-75	44864
1	4	50	0	44864
2	3	50	-25	44864
3	2	100	0	44864
4	1	100	-250	44864
5	5	50	-50	44864
6	4	50	0	44864
7	3	50	-50	44864
8	2	100	-1250	44864
9	3	50	0	44864
10	3	50	0	44864
11	5	50	0	44864
12	5	50	-75	44864
13	5	50	0	44864
14	5	50	-25	44864
15	5	50	-25	44864
16	5	50	0	44864
17	4	50	0	44864
18	4	50	0	44864
19	4	50	0	44864
0	3	50	-75	44877
1	3	50	-50	44877
2	4	50	0	44877
3	3	50	0	44877
4	1	100	0	44877
5	4	50	0	44877
6	2	100	0	44877
7	2	100	0	44877
8	3	50	-75	44877
9	4	50	0	44877
10	2	100	0	44877
11	1	100	0	44877
12	3	50	0	44877
13	2	100	0	44877
14	4	50	0	44877
15	3	50	-25	44877
16	1	100	-300	44877
17	1	100	-150	44877
18	3	50	-25	44877
19	2	100	0	44877
20	4	50	0	44877
21	3	50	0	44877
22	1	100	0	44877
23	2	100	0	44877
24	4	50	-250	44877
25	3	50	0	44877
26	2	100	0	44877
27	4	50	0	44877
28	1	100	0	44877
29	3	50	0	44877
30	2	100	0	44877
31	2	100	-1250	44877
32	2	100	0	44877
33	3	50	-50	44877
34	4	50	0	44877
35	1	100	0	44877
36	2	100	0	44877
37	3	50	-75	44877
38	3	50	0	44877
39	4	50	0	44877
40	2	100	0	44877
41	3	50	0	44877
42	1	100	-250	44877
43	1	100	-200	44877
44	1	100	-350	44877
45	2	100	0	44877
46	1	100	0	44877
47	3	50	-50	44877
48	2	100	0	44877
49	4	50	0	44877
50	3	50	-25	44877
51	4	50	0	44877
52	4	50	-250	44877
53	2	100	0	44877
54	1	100	0	44877
55	3	50	-50	44877
56	2	100	0	44877
57	4	50	0	44877
58	2	100	0	44877
59	3	50	0	44877
60	1	100	-150	44877
61	2	100	0	44877
62	1	100	-250	44877
63	1	100	-200	44877
64	1	100	0	44877
65	3	50	0	44877
66	2	100	0	44877
67	1	100	-350	44877
68	4	50	0	44877
